"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Meh, I've [[experienced]] better is an understatement.\n\nFriday's is like the \""""fine [[dining]] chain\"""" for every yinzer in Pittsburgh...\n\n1.  When we were seated, it was quick [[which]] was a surprise.  Somehow this [[restaurant]] [[gets]] packed and I never understand why.  I was happy [[about]] that.\n2.  I ordered one of their \""""skinny margaritas\"""", blackberry to be exact.  It was a [[nice]] [[size]], [[however]], [[at]] $6.00/pop, that was half [[of]] my [[food]] [[bill]].\n3.  The [[waitress]] started [[off]] attentive, but after our food [[came]] out she was gone.  I ordered a [[turkey]] burger with [[pickle]] [[and]] mustard.  [[Loaded]] mashed potato on the side because I wanted [[heartburn]] ha!\n4.  [[Food]] came.  My burger [[had]] [[lettuce]] on it [[only]].  [[Waitress]] was supposed [[to]] go and [[get]] [[our]] [[next]] round of drinks.  I had to wait to ask [[for]] my pickle.\n5.  The loaded potatoes were more like rubber than potatoes [[and]] [[not]] [[what]] I [[was]] [[expecting]].  [[Disappointment]].\n6.  The waitress [[then]] went [[into]] oblivion and [[only]] returned with [[our]] [[check]].  \n\nNever again [[will]] I eat [[at]] Friday's.  I will, [[however]], go [[should]] a happy [[hour]] arise...","Meh, I've [[experimented]] better is an understatement.\n\nFriday's is like the \""""fine [[meal]] chain\"""" for every yinzer in Pittsburgh...\n\n1.  When we were seated, it was quick [[whose]] was a surprise.  Somehow this [[dine]] [[obtains]] packed and I never understand why.  I was happy [[almost]] that.\n2.  I ordered one of their \""""skinny margaritas\"""", blackberry to be exact.  It was a [[delightful]] [[caliber]], [[despite]], [[under]] $6.00/pop, that was half [[du]] my [[dietary]] [[billings]].\n3.  The [[waiter]] started [[disable]] attentive, but after our food [[arrived]] out she was gone.  I ordered a [[turk]] burger with [[pumpkin]] [[und]] mustard.  [[Loads]] mashed potato on the side because I wanted [[indigestion]] ha!\n4.  [[Edible]] came.  My burger [[ha]] [[salad]] on it [[just]].  [[Waiter]] was supposed [[of]] go and [[got]] [[ours]] [[forthcoming]] round of drinks.  I had to wait to ask [[at]] my pickle.\n5.  The loaded potatoes were more like rubber than potatoes [[und]] [[nah]] [[quoi]] I [[became]] [[hoping]].  [[Displeasure]].\n6.  The waitress [[than]] went [[toward]] oblivion and [[jen]] returned with [[nostra]] [[inspects]].  \n\nNever again [[willingness]] I eat [[into]] Friday's.  I will, [[nonetheless]], go [[gotta]] a happy [[hora]] arise...",0.0008109211921691895,0.5939303636550903,0,1,0,509,"Successful"
"Unos has been [[around]] for ever, & I feel like this restaurant chain peak in popularity in the 80's. Honestly the decor inside still kind of looks 80s to me even though its nice with sleek booth and exposed brick.\n\nIf you haven't died and he recently I ordered you to come back and have a meal here again because honestly the food is really quite good!\n\nThey have the best chicken salad wrap ever! I [[love]] that rap so much I want agreed to walk the south side River Trail from where the Steelers practice all the way to the damn waterfront just because I knew that I could convince my boyfriend to go to Unos with me for lunch.  Full disclosure:  I made him call is a cab and we took a taxi back to the parking lot after lunch.\n\nListen... The food and pizza and service are very good, surprisingly so! I don't know why this place is not busier but next time you're down at the Waterfront please do consider dining here!","Unos has been [[roundabout]] for ever, & I feel like this restaurant chain peak in popularity in the 80's. Honestly the decor inside still kind of looks 80s to me even though its nice with sleek booth and exposed brick.\n\nIf you haven't died and he recently I ordered you to come back and have a meal here again because honestly the food is really quite good!\n\nThey have the best chicken salad wrap ever! I [[iove]] that rap so much I want agreed to walk the south side River Trail from where the Steelers practice all the way to the damn waterfront just because I knew that I could convince my boyfriend to go to Unos with me for lunch.  Full disclosure:  I made him call is a cab and we took a taxi back to the parking lot after lunch.\n\nListen... The food and pizza and service are very good, surprisingly so! I don't know why this place is not busier but next time you're down at the Waterfront please do consider dining here!",0.004046916961669922,0.5872842073440552,1,0,1,197,"Successful"
"Stars are for the food [[only]].    2.5 rating\n\nGot there [[at]] 8pm on Saturday night, they told us it was an hour wait which was expected, but it only took 30minutes to be seated so that was a bonus.  Started off with the lettuce wraps and i used to [[be]] a [[fan]] of [[these]] [[but]] they just seem to bore me now(FYI-love the lettuce wraps at the cheesecake factory).  I had the Singapore rice noodles.  This was so so as i thought immediately that lu lu noodles and asian cafe are better.  The [[fried]] rice was [[disappointing]] and the vegetables [[tasted]] raw.   [[Some]] good notes were the Dynamite shrimp, plump, juicy, tangy with a [[small]] kick.    Sweet and sour chicken [[was]] just the same minus the [[kick]]. \n\nThe [[service]] was [[annoying]].   We were there less than 45 minutes and it seemed like our [[waiter]] was in a rush to get us out of there.   [[Constantly]] asking if he could remove my plate.  I had [[to]] sternly say at one point that I will let you know when i am finished.  I found it [[rude]] [[especially]] since  there wasn't even a line at this point.  \n\nI think we will travel [[elsewhere]] following a movie.  The result never quite met the anticipation.","Stars are for the food [[exclusively]].    2.5 rating\n\nGot there [[into]] 8pm on Saturday night, they told us it was an hour wait which was expected, but it only took 30minutes to be seated so that was a bonus.  Started off with the lettuce wraps and i used to [[are]] a [[ventilator]] of [[ces]] [[though]] they just seem to bore me now(FYI-love the lettuce wraps at the cheesecake factory).  I had the Singapore rice noodles.  This was so so as i thought immediately that lu lu noodles and asian cafe are better.  The [[toast]] rice was [[discouraging]] and the vegetables [[eaten]] raw.   [[Certain]] good notes were the Dynamite shrimp, plump, juicy, tangy with a [[petit]] kick.    Sweet and sour chicken [[were]] just the same minus the [[whoop]]. \n\nThe [[servicing]] was [[exasperating]].   We were there less than 45 minutes and it seemed like our [[barkeep]] was in a rush to get us out of there.   [[Always]] asking if he could remove my plate.  I had [[of]] sternly say at one point that I will let you know when i am finished.  I found it [[garish]] [[specially]] since  there wasn't even a line at this point.  \n\nI think we will travel [[else]] following a movie.  The result never quite met the anticipation.",0.001608431339263916,0.5465638041496277,0,1,0,338,"Successful"
"Our last few visits have left something to desire, One of the things I always notice is the demeanor of an establishments employees. [[These]] people look [[miserable]], [[no]] one [[smiles]] or greets you appropriately, it's more like get in, get out, turn the tables,\n\nThe [[food]] has remained consistently good... when we can order it. the last time JB and I came for a quick dinner, the place was [[not]] busy yet we were [[passed]] by 6 frowning waitstaff [[without]] getting drinks... for 15 [[minutes]] we were left suiting at our table with our menus closed and sitting on the edge of the table (HINT, HINT) so we [[left]] and most [[likely]] [[will]] not be [[returning]].","Our last few visits have left something to desire, One of the things I always notice is the demeanor of an establishments employees. [[Ces]] people look [[unhappy]], [[nos]] one [[laughing]] or greets you appropriately, it's more like get in, get out, turn the tables,\n\nThe [[edible]] has remained consistently good... when we can order it. the last time JB and I came for a quick dinner, the place was [[nah]] busy yet we were [[adopted]] by 6 frowning waitstaff [[sans]] getting drinks... for 15 [[mins]] we were left suiting at our table with our menus closed and sitting on the edge of the table (HINT, HINT) so we [[walkout]] and most [[apt]] [[willingness]] not be [[reverted]].",0.0005795955657958984,0.6611169576644897,0,1,0,194,"Successful"
"[[Good]] quality [[pork]] fried dumpling and mongo beef.  Bar service [[was]] fast and Efficent.   Good value.  Not a 5 cause dragon eye tea was cold first time around and beef had [[minor]] amount of fat.   Fortune was even Postive!","[[Alright]] quality [[slob]] fried dumpling and mongo beef.  Bar service [[became]] fast and Efficent.   Good value.  Not a 5 cause dragon eye tea was cold first time around and beef had [[minors]] amount of fat.   Fortune was even Postive!",0.0007859468460083008,0.5375925302505493,1,0,1,58,"Successful"
"[[Very]] [[bad]] [[purchase]] experience. I bought [[a]] shirt with [[a]] hole covered in the rolled up sleeves, but they denied my request [[to]] return it. I am so angery [[at]] this and will never shop [[their]] chothes [[anymore]].","[[Vitally]] [[naughty]] [[acquiring]] experience. I bought [[una]] shirt with [[una]] hole covered in the rolled up sleeves, but they denied my request [[pour]] return it. I am so angery [[in]] this and will never shop [[hun]] chothes [[longer]].",0.00023549795150756836,0.820826530456543,0,1,0,92,"Successful"
"When I think BBB... I think the days of simply bringing [[your]] [[bike]] in for a quick and relatively inexpensive tune-up and a [[few]] [[fixes]] are long gone.    \n\nThis review is more for the repair end of BBB. In their defense BBB does appear to [[carry]] some amazing brands of bike ([[ie]] Colnago) that [[you]] just don't find anywhere else in Pittsburgh. \n\nAt BBB I [[was]] charged $250 for a tune up [[and]] a few other things. Granted this included installing a [[sew]] up [[tire]] ([[which]] I can [[understand]] would cost approx $50), Swapping out a left side (big ring) shifter on my down tube (this should [[have]] [[cost]] approx. $20 at most) and installing new bar tape (cost of tape $20 and $20 to install?).. SO WHAT\""""S WITH $140 FOR A TUNE UP? [[Well]] the story goes like this:\n\nI bring the bike into BBB prior to the nice weather hitting Pittsburgh in hopes of trying what people have said is a [[great]] bike shop [[and]] getting my OCLV [[TREK]] 5900 ready for the season. Turns out I don't [[hear]] from [[these]] guys. A [[week]] goes by ...[[two]] [[weeks]]...I think that's [[ok]] I [[have]] two or three other bike I can turn to for a ride. Then I wind up going out of town [[for]] a [[week]] thinking for sure I'll get a call from them [[re]]: my bike is ready to roll...[[but]] no dice. So I [[call]]. Turns out a screw snapped when the mechanic was re-installing the down tube shifter and it had to be tapped out (is that my fault?). He [[says]] \""""Should be ready in a few days\"""". So I come in a few [[days]] later to this mammoth bill. I ask if I am [[paying]] for the labor of [[taping]] out the screw? I don't think I ever got a straight answer? I look [[at]] the [[bill]] and can't see a [[good]] breakdown of the charges. Normally I would \""""duke it over\"""" a bill like this but I figured...I had somewhere I to be 10 minutes ago and at least I finally have my bike. I would expect that for that [[money]] my bike could have been stripped down to the frame and totally gone over (overhauled). But it wasn't.  Well BBB I'll give you a star because the mechanic did do a good job in that my cycle shifts well and the tape job on the bars looks great (nice wrap). Plus I'll toss in a star for your outstanding selection of high end cycles. Maybe I would have rated BBB higher if I was in the market for a purchase instead of a simple repair?","When I think BBB... I think the days of simply bringing [[ton]] [[biking]] in for a quick and relatively inexpensive tune-up and a [[uncommon]] [[fixed]] are long gone.    \n\nThis review is more for the repair end of BBB. In their defense BBB does appear to [[bears]] some amazing brands of bike ([[ci]] Colnago) that [[thee]] just don't find anywhere else in Pittsburgh. \n\nAt BBB I [[became]] charged $250 for a tune up [[und]] a few other things. Granted this included installing a [[stitch]] up [[tyre]] ([[whom]] I can [[comprehend]] would cost approx $50), Swapping out a left side (big ring) shifter on my down tube (this should [[ha]] [[fees]] approx. $20 at most) and installing new bar tape (cost of tape $20 and $20 to install?).. SO WHAT\""""S WITH $140 FOR A TUNE UP? [[Good]] the story goes like this:\n\nI bring the bike into BBB prior to the nice weather hitting Pittsburgh in hopes of trying what people have said is a [[marvellous]] bike shop [[und]] getting my OCLV [[HIKING]] 5900 ready for the season. Turns out I don't [[heard]] from [[ces]] guys. A [[chow]] goes by ...[[deux]] [[zhou]]...I think that's [[okay]] I [[had]] two or three other bike I can turn to for a ride. Then I wind up going out of town [[pour]] a [[chow]] thinking for sure I'll get a call from them [[ir]]: my bike is ready to roll...[[though]] no dice. So I [[invitation]]. Turns out a screw snapped when the mechanic was re-installing the down tube shifter and it had to be tapped out (is that my fault?). He [[said]] \""""Should be ready in a few days\"""". So I come in a few [[jours]] later to this mammoth bill. I ask if I am [[wage]] for the labor of [[recording]] out the screw? I don't think I ever got a straight answer? I look [[in]] the [[billings]] and can't see a [[well]] breakdown of the charges. Normally I would \""""duke it over\"""" a bill like this but I figured...I had somewhere I to be 10 minutes ago and at least I finally have my bike. I would expect that for that [[financial]] my bike could have been stripped down to the frame and totally gone over (overhauled). But it wasn't.  Well BBB I'll give you a star because the mechanic did do a good job in that my cycle shifts well and the tape job on the bars looks great (nice wrap). Plus I'll toss in a star for your outstanding selection of high end cycles. Maybe I would have rated BBB higher if I was in the market for a purchase instead of a simple repair?",0.027132093906402588,0.5052746534347534,0,1,0,638,"Successful"
"My [[orders]] have come out [[bad]] pretty much every time I have ordered from here. The chicken nuggets come out [[under]] par. I'm lucky [[if]] the fries come out right. My last experience is the last straw. I recently posted a photo of my Chicken Ranch Club. That has no chicken. This is ridiculous. I am [[done]] going to this Mcd's.","My [[edicts]] have come out [[wicked]] pretty much every time I have ordered from here. The chicken nuggets come out [[at]] par. I'm lucky [[though]] the fries come out right. My last experience is the last straw. I recently posted a photo of my Chicken Ranch Club. That has no chicken. This is ridiculous. I am [[accomplished]] going to this Mcd's.",0.0003610849380493164,0.674167275428772,0,1,0,94,"Successful"
"[[Wow]]. [[What]] a [[shame]]. My [[family]] [[just]] moved [[to]] the [[area]] and [[have]] been sampling the [[local]] [[cuisine]]. [[We]] are a [[very]] [[large]] family and love [[foods]] [[of]] [[all]] [[kind]]. We've eaten Chinese [[food]] from a [[hundred]] [[different]] [[places]] in a dozen [[different]] cities. Hands down, this was the worst we've ever had. Cold, [[tough]], congealed, [[and]] tasteless - that's the only way to [[describe]] it. I'll never [[order]] from here [[again]]. [[Quite]] frankly, the fact that I took time away from my [[kids]] to [[type]] this out should tell [[you]] how awful it was. My [[complaints]] fell on deaf [[ears]]. I guess they were [[shocked]] that [[someone]] thought that they were [[serving]] low [[grade]] dog [[food]]. I understand that sometimes [[restaurants]] crank out [[bad]] food. It happens. But when it does, you bend over [[backwards]] [[to]] [[make]] it right. Not [[at]] this place. I was told that [[he]] would have to [[speak]] with the [[owner]] in order [[to]] help me. I guess that's how they deflect complaints - blame it on the [[owners]] that aren't there and make the [[customer]] [[for]] away angry.  Too [[bad]]. Because [[we]] will [[be]] [[visiting]] [[a]] [[competitor]] [[in]] the [[future]]. This [[family]] of 7 won't be [[visiting]] [[China]] Sea ever [[again]]. [[Oh]], and by the [[way]], why can't I give this [[place]] zero stars?","[[Whoo]]. [[Quel]] a [[pity]]. My [[familia]] [[jen]] moved [[pour]] the [[zone]] and [[ha]] been sampling the [[locale]] [[gourmet]]. [[Ours]] are a [[extremely]] [[overwhelming]] family and love [[feed]] [[de]] [[every]] [[genre]]. We've eaten Chinese [[alimentary]] from a [[hundreds]] [[dissimilar]] [[venues]] in a dozen [[diversified]] cities. Hands down, this was the worst we've ever had. Cold, [[strenuous]], congealed, [[und]] tasteless - that's the only way to [[depict]] it. I'll never [[decree]] from here [[yet]]. [[Pretty]] frankly, the fact that I took time away from my [[juvenile]] to [[genus]] this out should tell [[toi]] how awful it was. My [[complaint]] fell on deaf [[eardrums]]. I guess they were [[horrified]] that [[whoever]] thought that they were [[serve]] low [[grades]] dog [[diet]]. I understand that sometimes [[eating]] crank out [[wicked]] food. It happens. But when it does, you bend over [[backward]] [[aux]] [[deliver]] it right. Not [[in]] this place. I was told that [[him]] would have to [[talk]] with the [[landowners]] in order [[of]] help me. I guess that's how they deflect complaints - blame it on the [[owner]] that aren't there and make the [[clientele]] [[during]] away angry.  Too [[mala]]. Because [[ours]] will [[are]] [[visited]] [[una]] [[challenger]] [[across]] the [[futur]]. This [[families]] of 7 won't be [[visited]] [[Wah]] Sea ever [[yet]]. [[Oooh]], and by the [[camino]], why can't I give this [[placing]] zero stars?",0.0007815361022949219,0.07662731409072876,0,0,0,705,"Failed"
"I [[fell]] in love [[with]] this place as [[soon]] as we pulled up and saw the lights strung up and  oldies coming from the speakers! \n\nI tried the banana cream pie hard ice cream, their scoops are very generous!! \n\nMy bf got the peach cobbler hard ice cream and that was to die [[for]]! We got 4 servings of ice cream for $10, which nowadays is [[a]] steal IMO! :) \n\nI'll [[definitely]] be heading back with my coworkers this week!","I [[declined]] in love [[avec]] this place as [[speedily]] as we pulled up and saw the lights strung up and  oldies coming from the speakers! \n\nI tried the banana cream pie hard ice cream, their scoops are very generous!! \n\nMy bf got the peach cobbler hard ice cream and that was to die [[onto]]! We got 4 servings of ice cream for $10, which nowadays is [[una]] steal IMO! :) \n\nI'll [[categorically]] be heading back with my coworkers this week!",0.0005174875259399414,0.8032944202423096,1,0,1,134,"Successful"
