"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Meh, I've [[experienced]] better is an understatement.\[[n]]\nFriday's is [[like]] the \""""[[fine]] [[dining]] chain\"""" for [[every]] yinzer in [[Pittsburgh]]...\n\n1.  When we were [[seated]], it was quick which was a surprise.  Somehow this [[restaurant]] [[gets]] packed and [[I]] never [[understand]] why.  I was happy about that.\n2.  I [[ordered]] one of their \""""[[skinny]] [[margaritas]]\"""", blackberry to [[be]] [[exact]].  [[It]] was a [[nice]] size, however, at $6.00/[[pop]], that was [[half]] of my [[food]] bill.\n3.  The waitress [[started]] off [[attentive]], but after our [[food]] [[came]] out she was [[gone]].  [[I]] [[ordered]] a [[turkey]] [[burger]] with [[pickle]] and [[mustard]].  [[Loaded]] [[mashed]] [[potato]] on the [[side]] because I [[wanted]] [[heartburn]] [[ha]]!\n4.  [[Food]] came.  My [[burger]] [[had]] [[lettuce]] on it only.  [[Waitress]] was [[supposed]] to [[go]] and [[get]] our next [[round]] of [[drinks]].  [[I]] [[had]] to [[wait]] to [[ask]] for my [[pickle]].\n5.  The [[loaded]] [[potatoes]] were more [[like]] [[rubber]] than potatoes and not what [[I]] was expecting.  Disappointment.\n6.  The [[waitress]] then went into oblivion and only [[returned]] with our [[check]].  \n\nNever again will I [[eat]] at Friday's.  [[I]] [[will]], however, [[go]] [[should]] a happy [[hour]] [[arise]]...","Meh, I've [[confronted]] better is an understatement.\[[ies]]\nFriday's is [[love]] the \""""[[marvelous]] [[banquet]] chain\"""" for [[any]] yinzer in [[Cardinals]]...\n\n1.  When we were [[sits]], it was quick which was a surprise.  Somehow this [[dinner]] [[enjoys]] packed and [[yo]] never [[realizes]] why.  I was happy about that.\n2.  I [[destined]] one of their \""""[[minimal]] [[martinis]]\"""", blackberry to [[sean]] [[loyal]].  [[His]] was a [[fantastic]] size, however, at $6.00/[[dad]], that was [[averaging]] of my [[grocery]] bill.\n3.  The waitress [[launches]] off [[cautionary]], but after our [[essen]] [[entrance]] out she was [[going]].  [[me]] [[sentenced]] a [[constantinople]] [[citizen]] with [[slaw]] and [[onion]].  [[Load]] [[shallots]] [[coleslaw]] on the [[flank]] because I [[liked]] [[reflux]] [[did]]!\n4.  [[Restaurants]] came.  My [[hamburger]] [[did]] [[slaw]] on it only.  [[Wench]] was [[conjecture]] to [[disappear]] and [[learns]] our next [[rounding]] of [[drunken]].  [[me]] [[brought]] to [[anticipation]] to [[wondered]] for my [[cheddar]].\n5.  The [[responsible]] [[potato]] were more [[adore]] [[plastics]] than potatoes and not what [[me]] was expecting.  Disappointment.\n6.  The [[waiter]] then went into oblivion and only [[surrendered]] with our [[verify]].  \n\nNever again will I [[devour]] at Friday's.  [[me]] [[yearning]], however, [[goes]] [[shall]] a happy [[tiempo]] [[emerge]]...",0.00046253204345703125,0.5298418402671814,0,1,0,1836,"Successful"
"Unos has been around for ever, & I feel like this restaurant chain peak in popularity in the 80's. Honestly the decor inside still kind of looks 80s to me even though its nice with sleek booth and exposed brick.\n\nIf you haven't died and he recently I ordered you to come back and have a meal here again because honestly the food is really quite [[good]]!\n\nThey have the best chicken salad wrap ever! I [[love]] that rap so [[much]] I want agreed to walk the south side River Trail from where the Steelers practice all the way to the damn waterfront just because I knew that I could convince my boyfriend to go to Unos with me for lunch.  Full disclosure:  I made him call is a cab and we took a taxi back to the parking lot after lunch.\n\nListen... The food and pizza and service are very good, surprisingly so! I don't know why this place is not busier but next time you're down at the Waterfront please do consider dining here!","Unos has been around for ever, & I feel like this restaurant chain peak in popularity in the 80's. Honestly the decor inside still kind of looks 80s to me even though its nice with sleek booth and exposed brick.\n\nIf you haven't died and he recently I ordered you to come back and have a meal here again because honestly the food is really quite [[groovy]]!\n\nThey have the best chicken salad wrap ever! I [[iove]] that rap so [[considerable]] I want agreed to walk the south side River Trail from where the Steelers practice all the way to the damn waterfront just because I knew that I could convince my boyfriend to go to Unos with me for lunch.  Full disclosure:  I made him call is a cab and we took a taxi back to the parking lot after lunch.\n\nListen... The food and pizza and service are very good, surprisingly so! I don't know why this place is not busier but next time you're down at the Waterfront please do consider dining here!",0.0030041933059692383,0.9840046763420105,1,0,1,186,"Successful"
"Stars are for the food only.    2.5 rating\n\nGot there at 8pm on Saturday night, they told us it was an hour wait which was expected, but it only took 30minutes to be seated so that was a bonus.  Started off with the lettuce wraps and i used to be a fan of these but they just seem to bore me now(FYI-love the [[lettuce]] wraps at the cheesecake factory).  I had the Singapore rice noodles.  This was so so as i [[thought]] immediately that lu lu noodles and asian cafe are better.  The fried rice was [[disappointing]] and the vegetables [[tasted]] [[raw]].   Some good notes were the Dynamite shrimp, plump, juicy, tangy with a small [[kick]].    Sweet and sour chicken was just the same minus the [[kick]]. \n\nThe service was [[annoying]].   We were there less than 45 minutes and it seemed like our waiter was in a rush to get us out of there.   Constantly [[asking]] if he could remove my plate.  I had to sternly say at one point that I will let you know when i am finished.  I found it [[rude]] especially since  there wasn't even a line at this point.  \n\nI think we will travel elsewhere following a movie.  The [[result]] never quite met the anticipation.","Stars are for the food only.    2.5 rating\n\nGot there at 8pm on Saturday night, they told us it was an hour wait which was expected, but it only took 30minutes to be seated so that was a bonus.  Started off with the lettuce wraps and i used to be a fan of these but they just seem to bore me now(FYI-love the [[artichokes]] wraps at the cheesecake factory).  I had the Singapore rice noodles.  This was so so as i [[ideals]] immediately that lu lu noodles and asian cafe are better.  The fried rice was [[somber]] and the vegetables [[consummated]] [[crus]].   Some good notes were the Dynamite shrimp, plump, juicy, tangy with a small [[downstairs]].    Sweet and sour chicken was just the same minus the [[kicking]]. \n\nThe service was [[exasperating]].   We were there less than 45 minutes and it seemed like our waiter was in a rush to get us out of there.   Constantly [[inviting]] if he could remove my plate.  I had to sternly say at one point that I will let you know when i am finished.  I found it [[rudeness]] especially since  there wasn't even a line at this point.  \n\nI think we will travel elsewhere following a movie.  The [[accomplishment]] never quite met the anticipation.",0.0003514289855957031,0.5881531238555908,0,1,0,380,"Successful"
"Our last few visits have left something to desire, One of the things I always notice is the demeanor of an establishments employees. These people look miserable, no one smiles or greets you appropriately, it's more like get in, get out, turn the tables,\n\nThe [[food]] has remained consistently good... when we can order it. the last time JB and I came for a quick dinner, the place was not busy yet we were [[passed]] by 6 frowning waitstaff without getting drinks... for 15 [[minutes]] we were [[left]] suiting at our table with our menus closed and sitting on the edge of the table (HINT, HINT) so we left and most [[likely]] will not be [[returning]].","Our last few visits have left something to desire, One of the things I always notice is the demeanor of an establishments employees. These people look miserable, no one smiles or greets you appropriately, it's more like get in, get out, turn the tables,\n\nThe [[dine]] has remained consistently good... when we can order it. the last time JB and I came for a quick dinner, the place was not busy yet we were [[enacting]] by 6 frowning waitstaff without getting drinks... for 15 [[recordings]] we were [[departing]] suiting at our table with our menus closed and sitting on the edge of the table (HINT, HINT) so we left and most [[conceivably]] will not be [[reverses]].",0.0003069639205932617,0.7545323371887207,0,1,0,166,"Successful"
"[[Good]] quality pork fried dumpling and mongo beef.  Bar service was fast and Efficent.   Good value.  Not a 5 cause dragon eye tea was cold first time around and beef had [[minor]] [[amount]] of fat.   Fortune was even Postive!","[[Suitable]] quality pork fried dumpling and mongo beef.  Bar service was fast and Efficent.   Good value.  Not a 5 cause dragon eye tea was cold first time around and beef had [[unimportant]] [[sum]] of fat.   Fortune was even Postive!",0.003895878791809082,0.7671007513999939,1,0,1,115,"Successful"
"Very [[bad]] purchase experience. I bought a shirt with a hole covered in the rolled up sleeves, but they [[denied]] my [[request]] to return it. I am so angery at this and will never [[shop]] their chothes anymore.","Very [[pernicious]] purchase experience. I bought a shirt with a hole covered in the rolled up sleeves, but they [[denies]] my [[wondering]] to return it. I am so angery at this and will never [[supermarkets]] their chothes anymore.",0.00028187036514282227,0.5005736351013184,0,1,0,192,"Successful"
"When I think BBB... I think the days of simply bringing your bike in for a quick and relatively inexpensive tune-up and a few fixes are long gone.    \n\nThis review is more for the repair end of BBB. [[In]] their defense BBB does appear to carry some amazing brands of bike (ie Colnago) that you just don't find anywhere else in Pittsburgh. \n\nAt BBB I was [[charged]] $250 for a [[tune]] up and a few other things. Granted this included installing a sew up tire (which I can [[understand]] would cost approx $50), Swapping out a left side (big ring) shifter on my down tube (this should have cost approx. $20 at most) and installing new bar tape (cost of tape $20 and $20 to install?).. SO WHAT\""""S WITH $140 FOR A TUNE UP? Well the story goes like this:\n\nI bring the bike into BBB prior to the nice weather hitting [[Pittsburgh]] in hopes of trying what people have said is a great bike shop and getting my OCLV TREK 5900 ready for the season. Turns out [[I]] don't [[hear]] from these guys. A week goes by ...two weeks...I think that's [[ok]] I have two or three other bike I can turn to for a [[ride]]. Then I wind up [[going]] out of town for a [[week]] thinking for sure I'll get a [[call]] from them [[re]]: my bike is ready to roll...but no dice. So I [[call]]. [[Turns]] out a [[screw]] snapped when the mechanic was re-installing the down tube shifter and it had to be tapped out (is that my fault?). He [[says]] \""""[[Should]] be ready in a few days\"""". So I come in a few days [[later]] to this mammoth [[bill]]. I [[ask]] if I am [[paying]] for the [[labor]] of taping out the screw? I don't think I ever got a straight [[answer]]? I [[look]] at the [[bill]] and can't [[see]] a [[good]] breakdown of the charges. Normally I would \""""duke it over\"""" a bill like this but I figured...I had somewhere I to be 10 minutes ago and at least I finally have my bike. I would expect that for that money my bike could have been stripped down to the frame and totally gone over (overhauled). But it wasn't.  Well BBB I'll give you a star because the mechanic did do a good job in that my cycle shifts well and the tape job on the bars looks great (nice wrap). Plus I'll toss in a star for your outstanding selection of high end cycles. Maybe I would have rated BBB higher if I was in the market for a purchase instead of a simple repair?","When I think BBB... I think the days of simply bringing your bike in for a quick and relatively inexpensive tune-up and a few fixes are long gone.    \n\nThis review is more for the repair end of BBB. [[About]] their defense BBB does appear to carry some amazing brands of bike (ie Colnago) that you just don't find anywhere else in Pittsburgh. \n\nAt BBB I was [[loaded]] $250 for a [[tuned]] up and a few other things. Granted this included installing a sew up tire (which I can [[acquaintance]] would cost approx $50), Swapping out a left side (big ring) shifter on my down tube (this should have cost approx. $20 at most) and installing new bar tape (cost of tape $20 and $20 to install?).. SO WHAT\""""S WITH $140 FOR A TUNE UP? Well the story goes like this:\n\nI bring the bike into BBB prior to the nice weather hitting [[Steelers]] in hopes of trying what people have said is a great bike shop and getting my OCLV TREK 5900 ready for the season. Turns out [[me]] don't [[auditory]] from these guys. A week goes by ...two weeks...I think that's [[concur]] I have two or three other bike I can turn to for a [[stroll]]. Then I wind up [[go]] out of town for a [[weekend]] thinking for sure I'll get a [[calling]] from them [[roe]]: my bike is ready to roll...but no dice. So I [[appeal]]. [[Turning]] out a [[bolts]] snapped when the mechanic was re-installing the down tube shifter and it had to be tapped out (is that my fault?). He [[describes]] \""""[[Would]] be ready in a few days\"""". So I come in a few days [[finally]] to this mammoth [[act]]. I [[invited]] if I am [[render]] for the [[jobs]] of taping out the screw? I don't think I ever got a straight [[answered]]? I [[gazing]] at the [[invoices]] and can't [[imagining]] a [[bueno]] breakdown of the charges. Normally I would \""""duke it over\"""" a bill like this but I figured...I had somewhere I to be 10 minutes ago and at least I finally have my bike. I would expect that for that money my bike could have been stripped down to the frame and totally gone over (overhauled). But it wasn't.  Well BBB I'll give you a star because the mechanic did do a good job in that my cycle shifts well and the tape job on the bars looks great (nice wrap). Plus I'll toss in a star for your outstanding selection of high end cycles. Maybe I would have rated BBB higher if I was in the market for a purchase instead of a simple repair?",0.0026979446411132812,0.5003716349601746,0,1,0,954,"Successful"
"My orders have come out [[bad]] pretty much every time I have ordered from here. The chicken nuggets come out under [[par]]. I'm lucky if the fries come out right. My last experience is the last straw. I recently posted a photo of my Chicken Ranch Club. That has no chicken. This is [[ridiculous]]. I am [[done]] going to this Mcd's.","My orders have come out [[wicked]] pretty much every time I have ordered from here. The chicken nuggets come out under [[para]]. I'm lucky if the fries come out right. My last experience is the last straw. I recently posted a photo of my Chicken Ranch Club. That has no chicken. This is [[monstrous]]. I am [[fulfilled]] going to this Mcd's.",0.0002518296241760254,0.599044919013977,0,1,0,168,"Successful"
"Wow. What a [[shame]]. [[My]] [[family]] just [[moved]] to the [[area]] and [[have]] been [[sampling]] the [[local]] [[cuisine]]. [[We]] are a [[very]] [[large]] [[family]] and [[love]] [[foods]] of all [[kind]]. We've eaten Chinese food from a hundred [[different]] [[places]] in a [[dozen]] [[different]] [[cities]]. Hands down, this was the worst we've ever had. [[Cold]], [[tough]], congealed, and tasteless - that's the only [[way]] to [[describe]] it. I'll never [[order]] from here again. [[Quite]] [[frankly]], the [[fact]] that I [[took]] [[time]] away from my [[kids]] to type this out should tell you how awful it was. My [[complaints]] [[fell]] on [[deaf]] ears. I [[guess]] they were shocked that someone [[thought]] that they were [[serving]] low grade dog food. I [[understand]] that [[sometimes]] [[restaurants]] crank out bad [[food]]. It [[happens]]. But when it does, you [[bend]] over [[backwards]] to [[make]] it right. [[Not]] at this [[place]]. I was [[told]] that he would have to [[speak]] with the [[owner]] in [[order]] to help me. I guess that's how they [[deflect]] complaints - [[blame]] it on the [[owners]] that aren't there and [[make]] the [[customer]] for away [[angry]].  Too bad. Because we [[will]] [[be]] visiting a competitor in the [[future]]. This family of 7 won't be [[visiting]] [[China]] Sea ever again. Oh, and by the [[way]], why can't I give this [[place]] [[zero]] [[stars]]?","Wow. What a [[pity]]. [[Month]] [[captivity]] just [[transferred]] to the [[strip]] and [[acres]] been [[swabs]] the [[localized]] [[pantry]]. [[Our]] are a [[perfectly]] [[monumental]] [[kinship]] and [[honey]] [[dining]] of all [[gen]]. We've eaten Chinese food from a hundred [[variable]] [[platz]] in a [[hundreds]] [[distinct]] [[city]]. Hands down, this was the worst we've ever had. [[Freeze]], [[severe]], congealed, and tasteless - that's the only [[pleas]] to [[exposes]] it. I'll never [[ordering]] from here again. [[Perfectly]] [[warmly]], the [[realities]] that I [[decided]] [[timing]] away from my [[babies]] to type this out should tell you how awful it was. My [[claiming]] [[dropped]] on [[thump]] ears. I [[picturing]] they were shocked that someone [[vision]] that they were [[plays]] low grade dog food. I [[realizes]] that [[someday]] [[eating]] crank out bad [[diet]]. It [[derives]]. But when it does, you [[curving]] over [[backward]] to [[brings]] it right. [[Either]] at this [[location]]. I was [[telling]] that he would have to [[speaking]] with the [[landowners]] in [[fin]] to help me. I guess that's how they [[detract]] complaints - [[responsability]] it on the [[homeowners]] that aren't there and [[achieving]] the [[client]] for away [[furious]].  Too bad. Because we [[wanna]] [[sean]] visiting a competitor in the [[futures]]. This family of 7 won't be [[hosting]] [[Chine]] Sea ever again. Oh, and by the [[camino]], why can't I give this [[spot]] [[nada]] [[superstar]]?",0.0002791285514831543,0.50593101978302,0,1,0,1840,"Successful"
"I fell in love with this [[place]] as [[soon]] as we pulled up and saw the lights strung up and  oldies coming from the speakers! \n\nI tried the banana cream pie hard ice cream, their scoops are very [[generous]]!! \n\nMy bf got the peach cobbler hard ice cream and that was to die for! We got 4 servings of ice cream for $10, which nowadays is a steal IMO! :) \n\nI'll definitely [[be]] heading back with my coworkers this [[week]]!","I fell in love with this [[putting]] as [[prematurely]] as we pulled up and saw the lights strung up and  oldies coming from the speakers! \n\nI tried the banana cream pie hard ice cream, their scoops are very [[disinterested]]!! \n\nMy bf got the peach cobbler hard ice cream and that was to die for! We got 4 servings of ice cream for $10, which nowadays is a steal IMO! :) \n\nI'll definitely [[exists]] heading back with my coworkers this [[congee]]!",0.0013156533241271973,0.9051660895347595,1,0,1,144,"Successful"
